compound,cluster,T,k_ref,k_pred,k_pred_hurdle,p_low,n_ref_rows,klass,Yfam,ratio,ape,suspect_ref
VGaFe2,full:X2=Fe,500.0,11.196087741710958,5.5465,5.2899,0.0592,3,full,,0.4953962605470255,50.46037394529745,False
VGaFe2,full:X2=Fe,600.0,8.0285504153603,4.3337,4.6879,0.0579,2,full,,0.5397861102931761,46.02138897068238,False
VGaFe2,full:X2=Fe,700.0,6.545765036721479,3.9821,4.266,0.0698,2,full,,0.6083475312145454,39.16524687854545,False
Li2ZnGe,full:X2=Li,300.0,2.41261392683427,3.19,2.7214,0.0633,2,full,,1.3222173529379326,32.22173529379327,False
Li2ZnGe,full:X2=Li,400.0,1.6892790852603783,2.5629,2.5862,0.0555,2,full,,1.5171560592694875,51.71560592694874,False
Li2ZnGe,full:X2=Li,500.0,1.2346711731467988,2.7261,2.4187,0.0617,3,full,,2.2079563039056027,120.79563039056026,False
Li2ZnGe,full:X2=Li,600.0,0.8937039,2.5771,2.3338,0.0715,3,full,,2.88361726965721,188.361726965721,False
Li2ZnGe,full:X2=Li,700.0,1.0220899137991772,2.7602,2.4573,0.0528,2,full,,2.7005451895520136,170.05451895520136,False
Li2ZnGe,full:X2=Li,800.0,1.0770664813863018,2.5153,2.5987,0.0494,2,full,,2.335324739437193,133.53247394371934,False
Li2ZnGe,full:X2=Li,900.0,1.2221550910510715,2.2821,2.4615,0.0485,2,full,,1.8672752883084258,86.72752883084257,False
Li2ZnGe,full:X2=Li,1000.0,1.3649082338601384,2.5097,2.5605,0.0982,2,full,,1.8387316727530036,83.87316727530036,False
Li2ZnGe,full:X2=Li,1100.0,1.5785375684174945,2.5097,2.541,0.0982,2,full,,1.589889306540869,58.988930654086914,False
Li2ZnGe,full:X2=Li,1200.0,1.6016774218773364,2.5097,2.541,0.0982,2,full,,1.5669197590725632,56.691975907256314,False
Mn2AlV,full:X2=Mn,400.0,4.468919117509341,9.7676,15.2878,0.0062,4,full,,2.185673927668615,118.56739276686147,False
Mn2AlV,full:X2=Mn,500.0,4.329839781597954,9.3078,12.8934,0.0065,4,full,,2.149686932888057,114.9686932888057,False
Mn2AlV,full:X2=Mn,600.0,3.9607248724410713,8.0617,10.8701,0.0068,4,full,,2.0354102492939425,103.54102492939425,False
Mn2AlV,full:X2=Mn,700.0,3.656638428603502,7.4469,9.7859,0.0054,4,full,,2.0365426184190785,103.65426184190783,False
Mn2AlV,full:X2=Mn,800.0,3.441845479249345,7.2187,9.4267,0.0045,4,full,,2.0973341317967518,109.7334131796752,False
Mn2AlV,full:X2=Mn,900.0,3.5539984313566038,6.5235,8.5589,0.0046,4,full,,1.8355382327813528,83.55382327813527,False
Mn2AlV,full:X2=Mn,1000.0,5.107894505803857,5.8213,8.7657,0.0048,1,full,,1.1396672334139897,13.96672334139896,False
TiNi2Sn,full:X2=Ni,200.0,2.971059124838205,23.5966,22.8466,0.0043,10,full,,7.942150932888284,694.2150932888284,False
TiNi2Sn,full:X2=Ni,300.0,3.062314797594281,14.9775,14.7117,0.0087,13,full,,4.890908018916328,389.09080189163274,False
NbAlRu2,full:X2=Ru,200.0,5.752854850358567,19.8732,25.6504,0.0034,5,full,,3.454493554406528,245.44935544065282,False
NbAlRu2,full:X2=Ru,300.0,5.800016002870231,13.1366,15.3986,0.0128,5,full,,2.264924785293548,126.4924785293548,False
NbGaRu2,full:X2=Ru,200.0,5.1887050150684075,22.2969,20.6059,0.0076,4,full,,4.297199385058131,329.7199385058131,False
NbGaRu2,full:X2=Ru,300.0,5.174857072822206,14.4271,13.3278,0.0286,5,full,,2.787922409639018,178.79224096390178,False
TaAlRu2,full:X2=Ru,200.0,6.748971875446516,17.7541,25.2091,0.0115,8,full,,2.6306377219604844,163.06377219604843,False
TaAlRu2,full:X2=Ru,300.0,6.490730849874355,11.2198,14.8181,0.0417,8,full,,1.72858808345399,72.858808345399,False
TiGeRu2,full:X2=Ru,300.0,11.2,19.8137,15.0433,0.1817,1,full,,1.7690803571428573,76.90803571428573,False
VGaRu2,full:X2=Ru,200.0,12.048765660804914,27.3655,23.3949,0.0057,6,full,,2.2712285034325963,127.12285034325961,False
VGaRu2,full:X2=Ru,300.0,10.738065521235926,17.4139,14.4872,0.0198,5,full,,1.6216980577704374,62.16980577704375,False
AlVNi,half:X=Al,300.0,13.0,16.4603,20.7789,0.0008,1,half,V,1.266176923076923,26.61769230769231,False
AlVNi,half:X=Al,400.0,10.5,16.2007,18.2257,0.0005,1,half,V,1.5429238095238096,54.29238095238097,False
AlVNi,half:X=Al,500.0,8.8,14.1852,14.9048,0.0005,1,half,V,1.6119545454545454,61.19545454545454,False
AlVNi,half:X=Al,600.0,7.5,11.6533,13.0787,0.0006,1,half,V,1.5537733333333332,55.37733333333333,False
AlVNi,half:X=Al,700.0,6.2,9.6046,12.4928,0.0006,1,half,V,1.5491290322580644,54.91290322580644,False
BaAgSb,half:X=Ba,300.0,2.371081739055648,1.4634,1.1986,0.8219,3,half,Ag,0.6171866519383855,38.281334806161446,False
BaAgSb,half:X=Ba,400.0,1.7670600855423924,1.088,1.0124,0.8256,4,half,Ag,0.6157119437543306,38.42880562456694,False
BaAgSb,half:X=Ba,500.0,1.3908890137635939,0.8948,0.7807,0.8619,4,half,Ag,0.643329547609819,35.66704523901811,False
BaAgSb,half:X=Ba,600.0,1.0345305392867878,0.722,0.64,0.868,6,half,Ag,0.6979010986932793,30.209890130672072,False
BaAgSb,half:X=Ba,700.0,0.7410377844236651,0.6078,0.474,0.9621,6,half,Ag,0.8202010920033053,17.979890799669473,False
BaAgSb,half:X=Ba,800.0,0.43459491843054665,0.5172,0.4283,0.9697,4,half,Ag,1.1900737400882762,19.007374008827625,True
BaAgSb,half:X=Ba,900.0,0.54325,0.4593,0.4022,0.9695,2,half,Ag,0.8454670961803957,15.453290381960429,False
BaAgSb,half:X=Ba,1000.0,0.44094999999999995,0.4232,0.3741,0.9668,2,half,Ag,0.9597460029481802,4.025399705181979,True
CuAgTe,half:X=Cu,300.0,0.2973573197987887,2.2625,2.7491,0.3579,10,half,Ag,7.6086911246407345,660.8691124640735,True
CuAgTe,half:X=Cu,400.0,0.2783194919285391,1.6776,2.3731,0.3931,13,half,Ag,6.027605139602432,502.76051396024326,True
CuAgTe,half:X=Cu,500.0,0.2432745587946863,1.3538,2.1953,0.386,14,half,Ag,5.5649057867269685,456.49057867269687,True
CuAgTe,half:X=Cu,600.0,0.197276532191416,1.242,2.2044,0.3685,19,half,Ag,6.295731104979564,529.5731104979563,True
CuAgTe,half:X=Cu,700.0,0.15536457994094421,1.4313,1.7226,0.474,14,half,Ag,9.21252450554723,821.2524505547228,True
DyNiSb,half:X=Dy,200.0,5.628203751741514,14.6187,12.337,0.0572,4,half,Ni,2.5974006352340373,159.7400635234037,False
DyNiSb,half:X=Dy,300.0,6.094034039419161,9.5894,5.5321,0.2238,5,half,Ni,1.5735717815114127,57.35717815114126,False
DyNiSb,half:X=Dy,400.0,3.0619015362722415,7.7929,4.7157,0.2249,4,half,Ni,2.5451177667481706,154.51177667481707,False
DyNiSb,half:X=Dy,500.0,3.0220319076636883,6.5295,4.2601,0.2271,4,half,Ni,2.1606323822860993,116.06323822860992,False
DyNiSb,half:X=Dy,600.0,2.909573606506069,5.5045,4.0017,0.1649,4,half,Ni,1.8918579642362172,89.18579642362172,False
DyNiSb,half:X=Dy,700.0,2.745830356026726,4.4571,3.508,0.1979,4,half,Ni,1.623224825312776,62.322482531277586,False
DyNiSb,half:X=Dy,800.0,2.7173893325073335,3.919,3.1543,0.2089,4,half,Ni,1.4421930465090702,44.21930465090702,False
DyNiSb,half:X=Dy,900.0,2.6456603009673723,3.5149,2.7698,0.2561,4,half,Ni,1.3285530265222616,32.85530265222616,False
DySbPt,half:X=Dy,300.0,3.8,6.4313,5.6769,0.0541,1,half,Sb,1.6924473684210528,69.24473684210528,False
DySbPt,half:X=Dy,500.0,3.5,3.9104,3.6006,0.0623,1,half,Sb,1.117257142857143,11.725714285714288,False
DySbPt,half:X=Dy,700.0,3.5,2.7178,2.6869,0.1206,1,half,Sb,0.7765142857142857,22.34857142857143,False
DySbPt,half:X=Dy,900.0,3.8,2.131,2.2197,0.1439,1,half,Sb,0.5607894736842105,43.92105263157895,False
ErBiPd,half:X=Er,400.0,5.4430180228533125,4.3963,4.8617,0.0102,2,half,Bi,0.8076952862440446,19.23047137559554,False
ErBiPd,half:X=Er,500.0,5.465659157335727,3.2434,3.8004,0.0117,1,half,Bi,0.5934142445832676,40.65857554167323,False
ErBiPd,half:X=Er,600.0,5.566154452177786,2.7619,3.2924,0.0184,2,half,Bi,0.49619535780567364,50.38046421943263,False
ErBiPd,half:X=Er,700.0,5.428967707980956,2.3572,2.7104,0.2755,1,half,Bi,0.4341893573127639,56.58106426872361,False
ErBiPd,half:X=Er,800.0,5.265734270917282,2.1088,2.3819,0.3673,2,half,Bi,0.4004759624212201,59.95240375787799,False
ErBiPd,half:X=Er,900.0,5.159320413873155,1.8587,2.0567,0.4914,2,half,Bi,0.3602606256052732,63.973937439472685,False
ErBiPd,half:X=Er,1000.0,4.908259831932599,1.6646,1.8363,0.5531,1,half,Bi,0.339142599821284,66.0857400178716,False
ErNiSb,half:X=Er,200.0,6.873749058922181,15.324,13.1117,0.0161,2,half,Ni,2.229351096271012,122.93510962710118,False
ErNiSb,half:X=Er,300.0,6.141843880492384,10.1682,7.9871,0.0735,4,half,Ni,1.655561456437546,65.55614564375462,False
ErNiSb,half:X=Er,400.0,3.798465603465854,7.8787,6.6836,0.0606,5,half,Ni,2.074179635274622,107.41796352746218,False
ErNiSb,half:X=Er,500.0,3.624126514351958,6.6727,6.2012,0.0544,4,half,Ni,1.8411884832318464,84.11884832318464,False
ErNiSb,half:X=Er,600.0,3.6956812364505427,5.4794,5.2651,0.0543,4,half,Ni,1.4826495169433502,48.26495169433501,False
ErNiSb,half:X=Er,700.0,3.755195490801049,4.8369,4.4164,0.0793,4,half,Ni,1.2880554452754214,28.80554452754214,False
ErNiSb,half:X=Er,800.0,3.887669441105584,4.2406,4.1825,0.0798,5,half,Ni,1.0907820390187415,9.078203901874144,False
ErNiSb,half:X=Er,900.0,4.022879750140978,3.7371,3.849,0.0849,5,half,Ni,0.9289613988260614,7.103860117393853,False
ErNiSb,half:X=Er,1000.0,6.381286723189528,3.3587,3.5444,0.0892,1,half,Ni,0.5263358544593396,47.36641455406604,False
ErSbPd,half:X=Er,200.0,2.145705210737223,8.8197,8.3844,0.0121,7,half,Sb,4.110396878315694,311.0396878315694,False
ErSbPd,half:X=Er,300.0,2.2173606602427403,5.9851,5.6358,0.0444,7,half,Sb,2.699200047747215,169.92000477472146,False
ErSbPd,half:X=Er,400.0,4.861203692800764,4.5381,4.5642,0.0405,2,half,Sb,0.9335342204896152,6.6465779510384815,False
ErSbPd,half:X=Er,500.0,5.239878847050671,3.6746,3.9813,0.0455,1,half,Sb,0.7012757560355222,29.87242439644778,False
ErSbPd,half:X=Er,600.0,5.650656177311548,2.9928,3.5661,0.0747,2,half,Sb,0.5296376042160655,47.03623957839344,False
ErSbPd,half:X=Er,700.0,6.191587312156317,2.735,2.2733,0.557,2,half,Sb,0.4417284069676623,55.82715930323377,False
ErSbPd,half:X=Er,800.0,6.38805140505187,2.4151,1.9993,0.6297,1,half,Sb,0.3780652106352907,62.19347893647093,False
ErSbPd,half:X=Er,900.0,6.437225572581987,2.1598,1.8365,0.6995,2,half,Sb,0.33551721555311276,66.44827844468873,False
ErSbPd,half:X=Er,1000.0,6.181769492017292,1.9831,1.6732,0.7254,1,half,Sb,0.3207981149347024,67.92018850652975,False
GdBiPd,half:X=Gd,300.0,3.533854202554079,6.644,5.3584,0.0104,1,half,Bi,1.8801002019828876,88.01002019828874,False
GdBiPd,half:X=Gd,400.0,3.548746120990254,4.0836,4.1056,0.0237,2,half,Bi,1.150716298313416,15.071629831341612,False
GdBiPd,half:X=Gd,500.0,3.683310982078742,3.0756,3.4044,0.029,2,half,Bi,0.8350095919037036,16.49904080962964,False
GdBiPd,half:X=Gd,600.0,3.8316026851067573,2.4526,2.8283,0.0459,2,half,Bi,0.6400976827616105,35.99023172383896,False
GdBiPd,half:X=Gd,700.0,3.984187549465276,2.0465,2.0285,0.4069,2,half,Bi,0.5136555381974084,48.63444618025916,False
GdBiPd,half:X=Gd,800.0,3.800600678382332,1.7819,1.8527,0.4593,2,half,Bi,0.4688469404679575,53.11530595320424,False
GdBiPd,half:X=Gd,900.0,3.604218541408006,1.5421,1.5455,0.622,2,half,Bi,0.4278597377720528,57.21402622279472,False
GdBiPd,half:X=Gd,1000.0,3.438096672285773,1.305,1.3893,0.6308,1,half,Bi,0.379570478782491,62.04295212175089,False
HfCoSb,half:X=Hf,300.0,13.02608802089092,11.8327,13.4195,0.0066,2,half,Co,0.9083847722372984,9.161522776270154,False
HfCoSb,half:X=Hf,400.0,11.872989839773657,9.0092,10.6985,0.0044,6,half,Co,0.7587979204546972,24.12020795453028,False
HfCoSb,half:X=Hf,500.0,10.213925960499422,7.9968,9.4339,0.0039,6,half,Co,0.7829310718450702,21.70689281549298,False
HfCoSb,half:X=Hf,600.0,9.217342850593628,6.8847,7.8742,0.0033,6,half,Co,0.7469289264374712,25.307107356252875,False
HfCoSb,half:X=Hf,700.0,8.190527118539055,6.0598,6.9904,0.0038,6,half,Co,0.7398547019377779,26.014529806222207,False
HfCoSb,half:X=Hf,800.0,7.469718420699261,4.7317,6.1351,0.0047,6,half,Co,0.6334509192325154,36.654908076748455,False
HfCoSb,half:X=Hf,900.0,7.075470011985956,4.1925,5.4301,0.0064,6,half,Co,0.5925401412058618,40.74598587941381,False
HfCoSb,half:X=Hf,1000.0,6.69443878308855,3.7779,4.8683,0.0068,3,half,Co,0.5643340872043983,43.56659127956017,False
HfNiSn,half:X=Hf,200.0,8.777171877933126,14.9525,18.7244,0.0019,14,half,Ni,1.7035669584632833,70.35669584632834,False
HfNiSn,half:X=Hf,300.0,7.3940486041819655,9.3112,12.2669,0.0053,28,half,Ni,1.259283039434407,25.92830394344069,False
HfNiSn,half:X=Hf,400.0,4.411405169028592,7.2306,9.922,0.0038,8,half,Ni,1.6390695760081826,63.90695760081826,False
HfNiSn,half:X=Hf,500.0,4.017042860588078,6.3641,8.2981,0.0035,11,half,Ni,1.5842748561234725,58.42748561234725,False
HfNiSn,half:X=Hf,600.0,3.733762790414442,5.4778,7.1651,0.0029,10,half,Ni,1.4670990921177327,46.70990921177327,False
HfNiSn,half:X=Hf,700.0,3.403785702260114,5.2246,6.4571,0.0036,8,half,Ni,1.534937994636638,53.493799463663784,False
HfNiSn,half:X=Hf,800.0,3.386623,4.0848,5.7033,0.0045,9,half,Ni,1.2061572841145884,20.615728411458857,False
HfNiSn,half:X=Hf,900.0,3.436483916995212,3.711,5.1305,0.0056,6,half,Ni,1.079882836537416,7.988283653741602,False
HfSnPt,half:X=Hf,300.0,14.944991999498072,10.731,10.0312,0.0234,2,half,Sn,0.718033171269707,28.1966828730293,False
HfSnPt,half:X=Hf,400.0,12.224938335923909,8.0583,8.2497,0.0169,2,half,Sn,0.6591689690834737,34.08310309165263,False
HfSnPt,half:X=Hf,500.0,10.445896264582863,7.131,7.9563,0.0166,2,half,Sn,0.6826604265809031,31.73395734190969,False
HfSnPt,half:X=Hf,600.0,8.93500024461376,5.6948,6.5363,0.0169,2,half,Sn,0.6373586842857633,36.264131571423675,False
HfSnPt,half:X=Hf,700.0,7.977856141758178,4.7803,5.9479,0.0088,2,half,Sn,0.5991960640877773,40.080393591222276,False
HfSnPt,half:X=Hf,800.0,7.186273879059151,3.6238,5.214,0.0099,2,half,Sn,0.5042668928274189,49.57331071725812,False
HfSnPt,half:X=Hf,900.0,6.38119097281691,3.3839,4.707,0.0078,2,half,Sn,0.5302928582477783,46.97071417522217,False
HfSnPt,half:X=Hf,1000.0,5.861189218066931,3.055,4.3632,0.0086,2,half,Sn,0.5212252814809423,47.877471851905774,False
HfSnPt,half:X=Hf,1100.0,5.57315894494066,2.7829,4.3631,0.0086,2,half,Sn,0.4993397869131886,50.06602130868114,False
HoNiSb,half:X=Ho,200.0,4.191471334541747,15.1927,14.287,0.0186,5,half,Ni,3.62466990404958,262.466990404958,False
HoNiSb,half:X=Ho,300.0,4.39662494988665,10.106,8.0823,0.0751,3,half,Ni,2.298581324354388,129.85813243543876,False
HoSbPd,half:X=Ho,200.0,2.0373205949976225,8.4747,8.8122,0.0084,10,half,Sb,4.159728233645962,315.97282336459625,False
HoSbPd,half:X=Ho,300.0,1.9844781698305176,5.9685,5.9815,0.0284,11,half,Sb,3.0075916635100772,200.7591663510077,False
LaBiPd,half:X=La,300.0,3.1663348834396845,1.701,3.8241,0.1164,1,half,Bi,0.5372141806277145,46.278581937228545,False
LaBiPd,half:X=La,400.0,3.1999713336268534,1.0566,3.0666,0.1547,2,half,Bi,0.33019045792589885,66.98095420741011,False
LaBiPd,half:X=La,500.0,3.2285176020300366,0.8077,2.5502,0.1544,2,half,Bi,0.2501767373026345,74.98232626973655,False
LaBiPd,half:X=La,600.0,3.2157020297368266,0.644,2.135,0.1671,2,half,Bi,0.20026731147497054,79.97326885250294,False
LaBiPd,half:X=La,700.0,3.0966018075734443,0.5743,0.939,0.84,2,half,Bi,0.18546136561550106,81.45386343844989,False
LaBiPd,half:X=La,800.0,2.8602595455082245,0.5155,0.7878,0.8639,2,half,Bi,0.18022839948547517,81.97716005145249,False
LaBiPd,half:X=La,900.0,2.4025053458528576,0.4504,0.6801,0.9182,2,half,Bi,0.18747096682946776,81.25290331705322,False
LaBiPd,half:X=La,1000.0,2.0268280741232703,0.3851,0.6038,0.929,1,half,Bi,0.1900013153146104,80.99986846853896,False
LaSbPd,half:X=La,300.0,2.4809360108537644,3.93,4.1783,0.0983,1,half,Sb,1.5840795501402591,58.40795501402592,False
LaSbPd,half:X=La,400.0,2.4510745328109707,2.9726,3.4352,0.096,2,half,Sb,1.2127742180858643,21.277421808586425,False
LaSbPd,half:X=La,500.0,2.1698299436261625,2.5063,2.8943,0.0958,2,half,Sb,1.1550674776897665,15.506747768976657,False
LaSbPd,half:X=La,600.0,1.9190009945986275,2.0279,2.3772,0.1135,2,half,Sb,1.0567477587077276,5.674775870772767,False
LaSbPd,half:X=La,700.0,1.9073866700587567,1.7724,1.5122,0.7693,2,half,Sb,0.9292295200665325,7.077047993346755,False
LaSbPd,half:X=La,800.0,1.7791590397378783,1.5212,1.367,0.7901,2,half,Sb,0.8550106910195713,14.498930898042875,False
LaSbPd,half:X=La,900.0,1.7022783948678986,1.3596,1.2179,0.8894,2,half,Sb,0.7986942700435956,20.13057299564044,False
LaSbPd,half:X=La,1000.0,1.5644800915998989,1.152,1.1179,0.8996,1,half,Sb,0.7363468580938728,26.365314190612718,False
LiAlGe,half:X=Li,200.0,1.7100148401838555,11.8695,12.8297,0.0009,5,half,Al,6.941167831458017,594.1167831458017,False
LiAlGe,half:X=Li,300.0,1.3738735785931437,7.4236,8.227,0.0023,8,half,Al,5.403408374445791,440.3408374445791,False
LiAlGe,half:X=Li,400.0,1.168075744349935,5.5575,8.8332,0.0021,5,half,Al,4.7578250185247155,375.7825018524715,False
LiAlSi,half:X=Li,200.0,15.076574065111048,9.1842,6.9259,0.0008,4,half,Al,0.609170223973715,39.082977602628496,False
LiAlSi,half:X=Li,300.0,11.688246979711124,6.1746,5.1434,0.006,8,half,Al,0.5282742579548576,47.172574204514234,False
LiAlSi,half:X=Li,400.0,10.45207034296546,5.0505,4.9749,0.0125,4,half,Al,0.48320570320301476,51.67942967969853,False
LiZnSb,half:X=Li,300.0,3.6043813501477295,6.6635,6.3275,0.0035,4,half,Zn,1.8487222501378466,84.87222501378466,False
LiZnSb,half:X=Li,400.0,3.1509193661394743,4.8606,4.8527,0.0054,4,half,Zn,1.5425973930761792,54.25973930761791,False
LiZnSb,half:X=Li,500.0,2.758306101027209,4.1144,3.9135,0.0053,4,half,Zn,1.491640104217503,49.16401042175028,False
LuNiSb,half:X=Lu,200.0,8.276913453225458,15.3974,14.8822,0.0187,2,half,Ni,1.8602828321226117,86.02828321226116,False
LuNiSb,half:X=Lu,300.0,5.9,10.4039,8.7624,0.0566,5,half,Ni,1.7633728813559322,76.33728813559321,False
LuNiSb,half:X=Lu,400.0,4.430040931303182,8.0422,7.3346,0.0436,3,half,Ni,1.8153782605422182,81.53782605422182,False
LuNiSb,half:X=Lu,500.0,4.155863607330322,6.5687,6.2193,0.0405,4,half,Ni,1.580586039545137,58.058603954513686,False
LuNiSb,half:X=Lu,600.0,4.129258162178192,5.3256,5.3434,0.0501,3,half,Ni,1.289723187757952,28.972318775795195,False
LuNiSb,half:X=Lu,700.0,4.22594784686285,4.6141,4.5502,0.0627,4,half,Ni,1.0918497263105829,9.18497263105829,False
LuNiSb,half:X=Lu,800.0,4.301237956045393,4.0245,4.152,0.0669,4,half,Ni,0.9356608588333418,6.433914116665819,False
LuNiSb,half:X=Lu,900.0,4.394467767235151,3.5958,3.6027,0.0987,4,half,Ni,0.8182560870761273,18.174391292387273,False
LuSbPt,half:X=Lu,300.0,3.8,7.268,6.7177,0.004,1,half,Sb,1.9126315789473685,91.26315789473685,False
LuSbPt,half:X=Lu,500.0,3.4,4.5436,4.236,0.0041,1,half,Sb,1.3363529411764705,33.63529411764705,False
LuSbPt,half:X=Lu,700.0,3.2,3.0914,3.1103,0.0151,1,half,Sb,0.9660625,3.3937500000000007,False
