compound,cluster,T,k_ref,k_pred,k_pred_hurdle,p_low,n_ref_rows,klass,Yfam,ratio,ape,suspect_ref
LuNiSb,half:X=Lu,900.0,4.394467767235151,3.5707,4.1141,0.0342,4,half,Ni,0.8125443601208987,18.745563987910128,False
LuSbPt,half:X=Lu,300.0,3.8,6.8597,6.607,0.006,1,half,Sb,1.8051842105263158,80.5184210526316,False
LuSbPt,half:X=Lu,500.0,3.4,4.2246,4.1506,0.0055,1,half,Sb,1.2425294117647059,24.252941176470582,False
LuSbPt,half:X=Lu,700.0,3.2,2.9685,3.0055,0.0197,1,half,Sb,0.92765625,7.234375000000002,False
LuSbPt,half:X=Lu,900.0,3.5,2.3126,2.3605,0.0309,1,half,Sb,0.6607428571428572,33.92571428571428,False
MgAgSb,half:X=Mg,300.0,0.18444435635709133,4.517,7.0028,0.0257,2,half,Ag,24.48977073201912,2348.977073201912,True
MgAgSb,half:X=Mg,400.0,0.6967123947969183,4.0978,5.9936,0.0235,5,half,Ag,5.8816235086422575,488.16235086422574,False
MgAgSb,half:X=Mg,500.0,1.0450258373732524,3.5992,5.1341,0.0238,1,half,Ag,3.4441253711457014,244.41253711457014,False
MgNiSb,half:X=Mg,200.0,3.997162641817191,22.2313,19.1546,0.0003,2,half,Ni,5.561770183535289,456.177018353529,False
MgNiSb,half:X=Mg,300.0,3.6339012801980033,14.4369,12.5939,0.001,5,half,Ni,3.9728376988858005,297.28376988858,False
MgNiSb,half:X=Mg,400.0,3.024397070297166,10.9719,9.3777,0.0009,2,half,Ni,3.6277974568074627,262.77974568074626,False
NbCoSb,half:X=Nb,300.0,4.54727914108168,16.3548,17.2053,0.0015,9,half,Co,3.5966122801314584,259.6612280131458,False
NbCoSb,half:X=Nb,400.0,4.042914743198798,12.3053,12.9363,0.0011,10,half,Co,3.0436704164243427,204.36704164243426,False
NbCoSb,half:X=Nb,500.0,3.503596039090592,9.8713,10.8421,0.0011,10,half,Co,2.8174766411033607,181.74766411033605,False
NbCoSb,half:X=Nb,600.0,3.260309031674594,8.6373,8.7563,0.0008,10,half,Co,2.6492273941171827,164.92273941171828,False
NbCoSb,half:X=Nb,700.0,3.047579747595911,7.1548,7.4303,0.0005,10,half,Co,2.3476990243303977,134.76990243303976,False
NbCoSb,half:X=Nb,800.0,2.9984856030236653,6.2123,6.4815,0.0006,10,half,Co,2.0718125155363536,107.18125155363536,False
NbCoSb,half:X=Nb,900.0,2.885789290518642,5.5005,5.7902,0.0005,10,half,Co,1.9060643194123972,90.60643194123972,False
NbCoSb,half:X=Nb,1000.0,2.79106071143413,5.3261,5.1145,0.0004,9,half,Co,1.9082709230152473,90.82709230152473,False
NbCoSb,half:X=Nb,1100.0,2.48769917352532,5.3261,5.1145,0.0004,2,half,Co,2.1409743013470477,114.09743013470478,False
NbCoSn,half:X=Nb,300.0,8.27816053383799,12.6234,12.8921,0.0013,20,half,Co,1.5249039866284682,52.49039866284682,False
NbCoSn,half:X=Nb,400.0,7.840974152712135,9.8659,12.0304,0.001,29,half,Co,1.2582492695231573,25.82492695231572,False
NbCoSn,half:X=Nb,500.0,7.181511385421322,8.1788,10.5041,0.001,24,half,Co,1.1388689039194735,13.886890391947352,False
NbCoSn,half:X=Nb,600.0,6.632258848399715,7.3519,8.5614,0.0007,26,half,Co,1.1085061919400092,10.850619194000931,False
NbCoSn,half:X=Nb,700.0,6.249204272297364,6.0974,7.3138,0.0006,28,half,Co,0.9757082236901249,2.4291776309875135,False
NbCoSn,half:X=Nb,800.0,5.274898601463618,5.3912,6.4501,0.0006,23,half,Co,1.02204808230894,2.204808230894004,False
NbCoSn,half:X=Nb,900.0,4.932894496819175,5.1231,5.8305,0.0005,10,half,Co,1.038558599480178,3.8558599480177995,False
NbCoSn,half:X=Nb,1000.0,4.83828231410217,5.5245,5.3194,0.0004,5,half,Co,1.1418308485012765,14.183084850127647,False
NbFeSb,half:X=Nb,200.0,26.46496569874789,23.1846,29.5152,0.0005,4,half,Fe,0.8760487454966515,12.395125450334856,False
NbFeSb,half:X=Nb,300.0,17.1,14.7251,18.0392,0.0015,9,half,Fe,0.8611169590643274,13.888304093567262,False
NbFeSb,half:X=Nb,400.0,5.052570936750575,11.0992,13.6844,0.0012,16,half,Fe,2.1967430321993957,119.67430321993957,False
NbFeSb,half:X=Nb,500.0,3.213857,8.9679,11.3723,0.0012,23,half,Fe,2.790385508751634,179.0385508751634,False
NbFeSb,half:X=Nb,600.0,4.145997802810533,8.0507,9.2395,0.0009,25,half,Fe,1.9418003537152158,94.18003537152158,False
NbFeSb,half:X=Nb,700.0,3.05221,7.4432,7.8575,0.0007,23,half,Fe,2.4386264378925433,143.86264378925435,False
NbFeSb,half:X=Nb,800.0,3.995362412926857,6.4715,6.9834,0.0008,23,half,Fe,1.6197529363197904,61.975293631979056,False
NbFeSb,half:X=Nb,900.0,6.108196279271377,5.7254,6.4219,0.0006,6,half,Fe,0.9373307173231441,6.266928267685593,False
NbFeSb,half:X=Nb,1000.0,5.792529858153448,5.5515,5.7369,0.0007,3,half,Fe,0.9583895354783232,4.161046452167687,False
NbFeSb,half:X=Nb,1100.0,5.397427499003536,5.5515,5.7369,0.0007,1,half,Fe,1.028545543413952,2.8545543413952053,False
ScNiSb,half:X=Sc,200.0,8.785575237483172,19.5357,19.9923,0.0008,12,half,Ni,2.2236108020169256,122.36108020169254,False
ScNiSb,half:X=Sc,300.0,8.535104983278979,12.4518,12.8081,0.0039,28,half,Ni,1.4588924242167112,45.889242421671106,False
ScNiSb,half:X=Sc,400.0,8.608668870236759,9.1759,9.6697,0.0032,12,half,Ni,1.0658906897585947,6.589068975859462,False
ScNiSb,half:X=Sc,500.0,6.938859466542589,7.6075,8.4023,0.0032,7,half,Ni,1.0963617344725636,9.636173447256349,False
ScNiSb,half:X=Sc,600.0,6.258332228785319,6.3525,7.3136,0.0036,7,half,Ni,1.0150467836752985,1.5046783675298452,False
ScNiSb,half:X=Sc,700.0,6.288540183671076,5.3832,6.2459,0.003,6,half,Ni,0.8560333309116961,14.396666908830388,False
ScNiSb,half:X=Sc,800.0,6.696323302769867,4.7152,5.6994,0.0023,7,half,Ni,0.7041476026179329,29.585239738206713,False
ScNiSb,half:X=Sc,900.0,7.185676497261367,4.2363,5.0685,0.0021,7,half,Ni,0.5895478319424142,41.045216805758585,False
ScSbPd,half:X=Sc,200.0,4.26444887118485,12.3854,13.9286,0.0018,6,half,Sb,2.9043377876304084,190.43377876304083,False
ScSbPd,half:X=Sc,300.0,3.5993325946112646,8.3356,8.9424,0.0082,9,half,Sb,2.31587378517885,131.58737851788496,False
ScSbPd,half:X=Sc,400.0,3.355786122333426,6.0509,6.9432,0.0084,2,half,Sb,1.8031244481673172,80.31244481673173,False
TaCoSn,half:X=Ta,300.0,5.721771988446752,16.5919,16.4133,0.0032,1,half,Co,2.89978349950014,189.97834995001404,False
TaCoSn,half:X=Ta,400.0,4.972447101271777,13.895,13.22,0.0027,1,half,Co,2.7943987571926403,179.43987571926405,False
TaCoSn,half:X=Ta,500.0,4.3529595856720125,11.3817,11.4395,0.0024,1,half,Co,2.614703806914138,161.47038069141382,False
TaCoSn,half:X=Ta,600.0,4.026161808911069,9.6255,9.7961,0.0018,1,half,Co,2.390738489122808,139.07384891228082,False
TaCoSn,half:X=Ta,700.0,3.788104596599724,8.1942,8.3295,0.0027,1,half,Co,2.163139847657658,116.31398476576578,False
TaCoSn,half:X=Ta,800.0,3.558582573615181,7.349,7.3048,0.0024,1,half,Co,2.065148088592508,106.51480885925083,False
TaCoSn,half:X=Ta,900.0,3.3925737862202925,6.4746,6.5141,0.0029,1,half,Co,1.9084625443661845,90.84625443661847,False
TaCoSn,half:X=Ta,1000.0,3.3078177005901104,5.9153,6.2628,0.0036,1,half,Co,1.7882787189102707,78.82787189102709,False
TaFeSb,half:X=Ta,200.0,16.79205035282916,26.6423,28.5491,0.0016,7,half,Fe,1.586601959867947,58.660195986794704,False
TaFeSb,half:X=Ta,300.0,13.49958797358697,18.0985,19.467,0.004,7,half,Fe,1.3406705475316116,34.06705475316116,False
TaFeSb,half:X=Ta,400.0,11.74330522143023,14.5118,15.988,0.0038,3,half,Fe,1.2357509003102103,23.575090031021023,False
TaFeSb,half:X=Ta,500.0,10.691305424032503,12.1361,14.3294,0.0033,5,half,Fe,1.1351373399846767,13.513733998467663,False
TaFeSb,half:X=Ta,600.0,9.153440565691756,10.3438,11.725,0.0025,5,half,Fe,1.1300450279613832,13.004502796138317,False
TaFeSb,half:X=Ta,700.0,7.987692630649794,8.7566,9.8879,0.0043,5,half,Fe,1.0962615119164465,9.626151191644647,False
TaFeSb,half:X=Ta,800.0,6.752906701773662,7.8062,8.7301,0.0037,5,half,Fe,1.1559762846937733,15.597628469377323,False
TaFeSb,half:X=Ta,900.0,4.566900881293831,7.044,7.7371,0.005,1,half,Fe,1.5424026452714232,54.24026452714233,False
TaFeSb,half:X=Ta,1000.0,4.368778390326094,6.4476,7.2966,0.0063,1,half,Fe,1.475835902841192,47.583590284119204,False
TbSbPt,half:X=Tb,300.0,2.9,4.9341,5.2363,0.0798,1,half,Sb,1.7014137931034483,70.14137931034483,False
TbSbPt,half:X=Tb,500.0,2.8,2.9999,3.5607,0.101,1,half,Sb,1.071392857142857,7.139285714285713,False
TbSbPt,half:X=Tb,700.0,3.0,2.1173,2.1687,0.4095,1,half,Sb,0.7057666666666668,29.42333333333333,False
TbSbPt,half:X=Tb,900.0,3.2,1.6722,1.5486,0.5879,1,half,Sb,0.5225624999999999,47.743750000000006,False
TiCoSb,half:X=Ti,200.0,8.902606682543983,34.4991,36.0692,0.0005,38,half,Co,3.8751683894611455,287.51683894611455,False
TiCoSb,half:X=Ti,300.0,9.10333788069412,22.5104,22.9432,0.002,92,half,Co,2.4727633198959773,147.2763319895977,False
TiCoSb,half:X=Ti,400.0,9.607408385546709,17.2845,17.4788,0.0017,77,half,Co,1.799080387381329,79.9080387381329,False
TiCoSb,half:X=Ti,500.0,9.251816004585908,13.8299,14.2161,0.0016,47,half,Co,1.4948308519262428,49.483085192624266,False
TiCoSb,half:X=Ti,600.0,8.083246826770843,11.3665,11.7751,0.0013,45,half,Co,1.4061799971708617,40.617999717086164,False
TiCoSb,half:X=Ti,700.0,7.826912124548436,9.4952,9.9044,0.001,44,half,Co,1.2131476435284259,21.314764352842595,False
TiCoSb,half:X=Ti,800.0,6.58494916499137,8.2204,8.6512,0.0012,42,half,Co,1.2483619529978214,24.836195299782137,False
TiCoSb,half:X=Ti,900.0,7.718513338975894,7.3012,7.7122,0.0012,28,half,Co,0.945933456269538,5.406654373046201,False
TiCoSb,half:X=Ti,1000.0,7.932644152923648,6.5568,6.8834,0.0014,9,half,Co,0.8265591993791165,17.344080062088352,False
TiNiSn,half:X=Ti,200.0,8.391893032278347,30.0519,30.2991,0.0002,13,half,Ni,3.5810632814800187,258.10632814800186,False
TiNiSn,half:X=Ti,300.0,5.8880953275015875,19.7602,18.7425,0.0007,82,half,Ni,3.355957894857074,235.59578948570737,False
TiNiSn,half:X=Ti,400.0,4.523324511634004,15.9982,14.7498,0.0007,134,half,Ni,3.5368234047441396,253.68234047441396,False
TiNiSn,half:X=Ti,500.0,4.219057403098667,12.9245,12.1438,0.0006,133,half,Ni,3.06336197049788,206.336197049788,False
TiNiSn,half:X=Ti,600.0,3.9945829963500867,10.7106,10.1473,0.0005,132,half,Ni,2.6812811274134103,168.12811274134106,False
TiNiSn,half:X=Ti,700.0,4.002259517466314,8.9782,8.8405,0.0007,126,half,Ni,2.243282815823941,124.32828158239408,False
TiNiSn,half:X=Ti,800.0,4.111123753371315,7.889,7.7421,0.0008,86,half,Ni,1.918940044928263,91.89400449282631,False
TiNiSn,half:X=Ti,900.0,4.690679610096055,7.1172,6.9645,0.0008,39,half,Ni,1.5173067852856945,51.730678528569456,False
TiNiSn,half:X=Ti,1000.0,6.308657167167824,6.5137,6.5885,0.0013,8,half,Ni,1.032501818913109,3.2501818913109073,False
TiSnPt,half:X=Ti,400.0,16.955116999419236,13.1123,12.8994,0.0027,1,half,Sn,0.7733535545905779,22.66464454094221,False
TiSnPt,half:X=Ti,500.0,13.982061224812057,10.3767,10.5232,0.0025,1,half,Sn,0.7421437964801559,25.785620351984402,False
TiSnPt,half:X=Ti,600.0,11.494792850696845,8.3642,8.7401,0.0022,1,half,Sn,0.7276512163934247,27.234878360657536,False
TiSnPt,half:X=Ti,700.0,10.246164714531064,7.0694,7.445,0.0009,1,half,Sn,0.6899557246014413,31.00442753985587,False
TiSnPt,half:X=Ti,800.0,9.132582196965467,6.165,6.6374,0.0009,1,half,Sn,0.6750555173813249,32.49444826186752,False
TiSnPt,half:X=Ti,900.0,8.41290463265947,5.3811,6.0091,0.0015,1,half,Sn,0.6396245096028074,36.037549039719266,False
TiSnPt,half:X=Ti,1000.0,7.830879332455192,4.8083,5.3819,0.0021,1,half,Sn,0.6140178894178502,38.598211058214986,False
TiSnPt,half:X=Ti,1100.0,7.45058419631965,4.8083,5.346,0.0021,1,half,Sn,0.6453587897678073,35.46412102321928,False
TmNiSb,half:X=Tm,200.0,4.370626323762425,14.4546,13.9366,0.0072,8,half,Ni,3.3072147855360123,230.7214785536012,False
TmNiSb,half:X=Tm,300.0,4.888408698198408,9.668,8.8144,0.0282,13,half,Ni,1.9777397097675324,97.77397097675323,False
TmNiSb,half:X=Tm,400.0,6.0253033462125805,7.2841,6.4867,0.0238,9,half,Ni,1.2089183865869062,20.891838658690617,False
TmNiSb,half:X=Tm,500.0,3.223159666786729,6.3353,5.6088,0.024,4,half,Ni,1.9655557449674417,96.55557449674417,False
TmNiSb,half:X=Tm,600.0,3.217150528911483,5.4033,5.0154,0.0219,4,half,Ni,1.6795297426844982,67.95297426844982,False
TmNiSb,half:X=Tm,700.0,3.3072108194364893,4.6505,4.2834,0.0181,4,half,Ni,1.4061698070981734,40.61698070981734,False
TmNiSb,half:X=Tm,800.0,3.442960270620004,4.1341,4.0136,0.0232,4,half,Ni,1.2007399664985203,20.073996649852035,False
TmNiSb,half:X=Tm,900.0,3.496507028935575,3.6933,3.7889,0.0248,4,half,Ni,1.0562827328633553,5.62827328633552,False
VCoSb,half:X=V,300.0,2.9063483522037625,20.6383,22.3336,0.001,8,half,Co,7.10111022457127,610.111022457127,False
VCoSb,half:X=V,400.0,2.6370182520930534,15.3105,16.4525,0.0008,9,half,Co,5.805989392696753,480.59893926967527,False
VCoSb,half:X=V,500.0,2.459908740816146,12.678,14.4356,0.0007,9,half,Co,5.153849730130113,415.3849730130113,False
VCoSb,half:X=V,600.0,2.3678857766526473,10.3519,11.6867,0.0006,8,half,Co,4.371790270489282,337.1790270489282,False
VCoSb,half:X=V,700.0,2.335900736578986,9.0772,9.7981,0.0005,9,half,Co,3.8859527966474716,288.5952796647472,False
VCoSb,half:X=V,800.0,2.293191856189848,8.135,8.6107,0.0004,9,half,Co,3.5474572169100367,254.74572169100367,False
VCoSb,half:X=V,900.0,2.140204411136988,7.5941,7.4882,0.0003,9,half,Co,3.5483059283882232,254.83059283882235,False
VCoSb,half:X=V,1000.0,2.285628690553356,6.6235,6.507,0.0004,8,half,Co,2.8978897698367776,189.78897698367777,False
VCoSn,half:X=V,300.0,12.80163145112045,18.6225,21.5095,0.001,1,half,Co,1.4546974009605693,45.469740096056924,False
VCoSn,half:X=V,400.0,9.32784322402518,14.2622,16.232,0.0008,1,half,Co,1.5289922501340594,52.899225013405946,False
VCoSn,half:X=V,500.0,3.771659881588847,11.5832,13.6725,0.0007,1,half,Co,3.071114671962539,207.1114671962539,False
VCoSn,half:X=V,600.0,0.3642936912614081,9.4172,11.0627,0.0006,1,half,Co,25.8505711899426,2485.05711899426,True
VFeSb,half:X=V,300.0,9.481755771780914,14.6757,20.8167,0.0009,12,half,Fe,1.5477829584766378,54.778295847663784,False
VFeSb,half:X=V,400.0,7.553345772553992,11.3867,15.4432,0.0007,17,half,Fe,1.5075041369580842,50.750413695808426,False
VFeSb,half:X=V,500.0,6.651865688993156,9.2916,13.443,0.0005,17,half,Fe,1.39684119229509,39.68411922950901,False
VFeSb,half:X=V,600.0,5.790386104866167,7.638,10.8626,0.0005,15,half,Fe,1.3190830216971405,31.908302169714062,False
VFeSb,half:X=V,700.0,5.75342181776963,6.7737,9.1768,0.0004,10,half,Fe,1.1773341525349674,17.73341525349675,False
VFeSb,half:X=V,800.0,3.296835493035178,6.0886,8.0613,0.0003,3,half,Fe,1.8468012774257743,84.68012774257744,False
VFeSb,half:X=V,900.0,2.023770330607771,5.9223,7.0211,0.0003,1,half,Fe,2.9263696134044213,192.63696134044213,False
VFeSb,half:X=V,1000.0,1.6100935484968155,5.5942,6.1589,0.0003,1,half,Fe,3.4744565029918597,247.44565029918596,False
VNiSn,half:X=V,300.0,3.0,11.3573,15.701,0.0009,1,half,Ni,3.785766666666667,278.57666666666665,False
VNiSn,half:X=V,400.0,2.5,10.4785,11.7431,0.0007,1,half,Ni,4.1914,319.14,False
VNiSn,half:X=V,500.0,2.2,8.7018,9.9148,0.0006,1,half,Ni,3.955363636363636,295.53636363636366,False
VNiSn,half:X=V,600.0,2.0,7.7001,8.069,0.0005,1,half,Ni,3.85005,285.005,False
VNiSn,half:X=V,700.0,1.8,6.426,6.8447,0.0003,1,half,Ni,3.57,257.0,False
YNiBi,half:X=Y,200.0,2.8394902726538573,10.5117,11.187,0.0068,1,half,Ni,3.7019672513882242,270.1967251388224,False
YNiBi,half:X=Y,300.0,3.1734725337117577,7.3228,7.4088,0.0186,2,half,Ni,2.307503821826088,130.7503821826088,False
YNiBi,half:X=Y,400.0,3.072540535521754,5.3212,5.7641,0.0178,2,half,Ni,1.7318567284894735,73.18567284894735,False
YNiBi,half:X=Y,500.0,3.9457950670671353,4.3471,4.9852,0.019,2,half,Ni,1.1017044540103675,10.17044540103676,False
YNiBi,half:X=Y,600.0,4.528104664387406,3.478,4.5025,0.0224,2,half,Ni,0.7680917862508216,23.190821374917835,False
YNiBi,half:X=Y,700.0,5.238690333071573,3.0095,4.0635,0.0291,1,half,Ni,0.5744756434640137,42.55243565359863,False
YNiSb,half:X=Y,200.0,2.2191266690132525,12.3589,14.2901,0.0023,9,half,Ni,5.569262977446644,456.9262977446644,False
YNiSb,half:X=Y,300.0,2.2655074055852795,8.339,9.5721,0.0105,11,half,Ni,3.680853119014931,268.0853119014931,False
YNiSb,half:X=Y,400.0,2.592224699892089,6.3571,7.3296,0.0103,2,half,Ni,2.4523722809464155,145.23722809464155,False
YSbPd,half:X=Y,200.0,2.4713378058086692,8.8216,9.7184,0.0091,6,half,Sb,3.5695646217468044,256.9564621746804,False
YSbPd,half:X=Y,300.0,2.2567844889520567,6.1929,6.8063,0.0268,9,half,Sb,2.744125560201669,174.4125560201669,False
YSbPd,half:X=Y,400.0,2.1993935019781596,4.5662,5.1556,0.0279,2,half,Sb,2.0761178006087166,107.61178006087168,False
YSbPt,half:X=Y,200.0,2.6299710931149125,8.4929,8.8245,0.0072,11,half,Sb,3.2292750373697423,222.92750373697422,False
YSbPt,half:X=Y,300.0,2.105113,5.5401,5.8447,0.0259,21,half,Sb,2.6317352085137475,163.17352085137475,False
YSbPt,half:X=Y,400.0,2.531515929278495,4.0066,4.4328,0.0276,4,half,Sb,1.5826880461865858,58.26880461865857,False
YSbPt,half:X=Y,500.0,2.4521569531688856,3.2913,3.7182,0.0352,2,half,Sb,1.34220609155817,34.22060915581699,False
YSbPt,half:X=Y,600.0,2.0147061748797093,2.7064,3.2107,0.0584,2,half,Sb,1.3433224326924937,34.33224326924938,False
YSbPt,half:X=Y,700.0,1.752915347375903,2.3306,2.5824,0.191,2,half,Sb,1.3295565033924115,32.95565033924116,False
YSbPt,half:X=Y,800.0,1.5917141360125793,2.0928,2.2534,0.2008,2,half,Sb,1.314808955107163,31.480895510716294,False
YSbPt,half:X=Y,900.0,1.2709790210503766,1.8892,1.7615,0.4165,2,half,Sb,1.4864132048684062,48.64132048684063,False
YSbPt,half:X=Y,1000.0,0.8420283494442533,1.6489,1.6359,0.4459,1,half,Sb,1.9582476066135892,95.82476066135892,False
YbNiSb,half:X=Yb,200.0,2.70701415846888,11.9268,11.1083,0.0215,4,half,Ni,4.40588755795276,340.58875579527603,False
YbNiSb,half:X=Yb,300.0,2.72868670086349,8.1367,5.9108,0.1157,3,half,Ni,2.9819106742540833,198.19106742540833,False
YbNiSb,half:X=Yb,400.0,2.071807722947252,6.0489,4.9209,0.0928,2,half,Ni,2.9196242165731148,191.9624216573115,False
YbNiSb,half:X=Yb,500.0,1.928862178646399,5.1906,4.4696,0.0804,2,half,Ni,2.6910165264594292,169.10165264594292,False
YbNiSb,half:X=Yb,600.0,1.8196994909626136,4.3468,3.8423,0.0831,2,half,Ni,2.3887460658136255,138.87460658136254,False
YbNiSb,half:X=Yb,700.0,1.7321446431606566,3.7142,3.3576,0.0702,2,half,Ni,2.1442782013993202,114.42782013993201,False
YbNiSb,half:X=Yb,800.0,1.6535879267925235,3.3099,2.9001,0.0837,2,half,Ni,2.0016474155204054,100.16474155204052,False
ZnNiSn,half:X=Zn,600.0,3.585936442246632,6.426,9.3944,0.0009,2,half,Ni,1.7920005285910852,79.20005285910852,False
ZnNiSn,half:X=Zn,700.0,2.8161301631782587,5.3218,7.8031,0.0008,2,half,Ni,1.8897564003198861,88.9756400319886,False
ZnNiSn,half:X=Zn,800.0,2.730359480052706,4.9065,6.9527,0.0008,2,half,Ni,1.7970161203481114,79.70161203481113,False
ZnNiSn,half:X=Zn,900.0,2.361302351056005,4.4269,6.2607,0.0004,2,half,Ni,1.8747705045142706,87.47705045142706,False
ZnNiSn,half:X=Zn,1000.0,2.6923737560342387,4.7533,6.1294,0.0006,2,half,Ni,1.7654681075934366,76.54681075934366,False
ZrCoBi,half:X=Zr,300.0,14.324305,14.3481,11.7278,0.0023,10,half,Co,1.001661162618361,0.1661162618360876,False
ZrCoBi,half:X=Zr,400.0,11.673719190199083,11.0467,10.1388,0.0016,14,half,Co,0.9462879670152156,5.37120329847844,False
ZrCoBi,half:X=Zr,500.0,9.763931,9.9835,9.1852,0.0014,15,half,Co,1.0224877664539005,2.2487766453900577,False
ZrCoBi,half:X=Zr,600.0,8.779901505869102,7.9243,7.7882,0.0011,16,half,Co,0.9025499881408512,9.745001185914878,False
ZrCoBi,half:X=Zr,700.0,7.872144127129137,6.7793,6.9257,0.001,15,half,Co,0.8611757979172464,13.882420208275356,False
ZrCoBi,half:X=Zr,800.0,7.422347500000001,6.0377,6.3994,0.0009,10,half,Co,0.8134488448566979,18.65511551433021,False
ZrCoBi,half:X=Zr,900.0,3.8800992997219863,5.2472,5.8042,0.0015,2,half,Co,1.3523365240616312,35.233652406163124,False
ZrCoBi,half:X=Zr,1000.0,3.300970067184336,4.7968,5.1961,0.0021,2,half,Co,1.453148590375307,45.31485903753071,False
ZrCoSb,half:X=Zr,200.0,17.30966908644135,28.0887,23.8382,0.0005,3,half,Co,1.6227173298189654,62.271732981896555,False
ZrCoSb,half:X=Zr,300.0,15.271601754812346,18.1807,15.8285,0.0019,19,half,Co,1.1904907089572938,19.049070895729376,False
ZrCoSb,half:X=Zr,400.0,13.273605264136213,14.1514,12.1339,0.0014,20,half,Co,1.066130845267449,6.613084526744893,False
ZrCoSb,half:X=Zr,500.0,11.423958092001186,11.6681,10.5162,0.0013,20,half,Co,1.0213710437339365,2.1371043733936466,False
ZrCoSb,half:X=Zr,600.0,9.569977942586274,9.7131,8.8975,0.0013,21,half,Co,1.0149553173761077,1.4955317376107613,False
ZrCoSb,half:X=Zr,700.0,8.497521730767192,8.233,7.6786,0.0011,20,half,Co,0.9688707202937263,3.112927970627371,False
ZrCoSb,half:X=Zr,800.0,7.616184754935865,7.3755,6.6687,0.0011,22,half,Co,0.9683982515287745,3.1601748471225535,False
ZrCoSb,half:X=Zr,900.0,6.906214307132441,6.56,5.9847,0.0008,18,half,Co,0.9498691625055877,5.013083749441222,False
ZrCoSb,half:X=Zr,1000.0,6.627712293613554,5.8604,5.4753,0.0014,9,half,Co,0.8842266743604827,11.577332563951721,False
ZrCoSb,half:X=Zr,1100.0,6.372414560840827,5.7514,5.4753,0.0014,1,half,Co,0.9025464280593061,9.74535719406939,False
ZrNiPb,half:X=Zr,300.0,7.585405406355404,10.6417,10.1826,0.0031,1,half,Ni,1.4029177650918816,40.29177650918817,False
ZrNiPb,half:X=Zr,400.0,6.822370567768012,8.2793,8.5443,0.0027,1,half,Ni,1.21355178786611,21.355178786610995,False
ZrNiPb,half:X=Zr,500.0,5.647570806633364,7.5113,7.9034,0.0022,1,half,Ni,1.3300054584844851,33.00054584844851,False
ZrNiPb,half:X=Zr,600.0,5.134460458093103,6.3669,6.8857,0.0021,1,half,Ni,1.2400329210763101,24.003292107631026,False
ZrNiPb,half:X=Zr,700.0,5.146890362227769,5.472,6.0576,0.002,1,half,Ni,1.0631662256025816,6.316622560258153,False
ZrNiPb,half:X=Zr,800.0,5.522559687069132,4.8189,5.4662,0.0018,1,half,Ni,0.8725845030309543,12.741549696904578,False
ZrNiPb,half:X=Zr,900.0,5.91306802444255,4.2979,4.9307,0.0027,1,half,Ni,0.7268477180093292,27.31522819906708,False
ZrNiSn,half:X=Zr,200.0,6.350502289967647,21.8828,23.1459,0.0002,21,half,Ni,3.4458376677652507,244.58376677652507,False
ZrNiSn,half:X=Zr,300.0,6.137612457516103,14.3463,14.3651,0.0008,102,half,Ni,2.3374398594410373,133.74398594410374,False
ZrNiSn,half:X=Zr,400.0,5.722526673889808,11.452,11.1525,0.0006,95,half,Ni,2.0012139134714877,100.12139134714879,False
ZrNiSn,half:X=Zr,500.0,5.12717436668639,9.6719,10.066,0.0005,96,half,Ni,1.8863996634955082,88.63996634955082,False
ZrNiSn,half:X=Zr,600.0,4.624210599827445,7.8713,8.4885,0.0005,92,half,Ni,1.7021932349477598,70.21932349477598,False
ZrNiSn,half:X=Zr,700.0,4.350228079971132,6.8944,7.2664,0.0005,89,half,Ni,1.5848364438045166,58.483644380451665,False
ZrNiSn,half:X=Zr,800.0,4.126777726583178,6.2533,6.3231,0.0004,78,half,Ni,1.515298476028537,51.5298476028537,False
ZrNiSn,half:X=Zr,900.0,4.05689659207119,5.5493,5.7128,0.0005,59,half,Ni,1.3678682396898079,36.78682396898079,False
ZrNiSn,half:X=Zr,1000.0,3.602086403683966,5.0805,5.3716,0.0008,12,half,Ni,1.4104325745223696,41.04325745223695,False
ZrNiSn,half:X=Zr,1100.0,6.787544504425905,4.9861,5.3716,0.0008,2,half,Ni,0.7345955517122209,26.540444828777915,False
ZrSbIr,half:X=Zr,300.0,9.2,14.2246,16.4962,0.018,1,half,Sb,1.5461521739130437,54.61521739130437,False
ZrSbIr,half:X=Zr,500.0,4.5,8.7553,10.6004,0.013,1,half,Sb,1.9456222222222221,94.56222222222223,False
ZrSbIr,half:X=Zr,700.0,2.8,6.3126,8.1602,0.0043,1,half,Sb,2.2545,125.45,False
ZrSbIr,half:X=Zr,1000.0,1.8,4.6646,5.7489,0.0072,1,half,Sb,2.5914444444444444,159.14444444444447,False
ZrSnPt,half:X=Zr,300.0,20.00041532665796,13.5504,13.4892,0.0055,1,half,Sn,0.6775059306863029,32.249406931369705,False
ZrSnPt,half:X=Zr,400.0,16.888358567429478,10.2397,10.1575,0.0047,1,half,Sn,0.6063170650431394,39.36829349568606,False
ZrSnPt,half:X=Zr,500.0,14.379687608199344,8.2452,8.2623,0.0049,1,half,Sn,0.5733921504176879,42.66078495823121,False
ZrSnPt,half:X=Zr,600.0,12.755399775164664,6.8114,6.9178,0.004,1,half,Sn,0.5340012951426345,46.599870485736545,False
ZrSnPt,half:X=Zr,700.0,11.398012716103027,5.8274,5.8626,0.002,1,half,Sn,0.5112645638451598,48.87354361548401,False
